"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","taxon","W","detected_0.9","detected_0.8","detected_0.7","detected_0.6","beta","direct","Sex","group","Study"
"1104","725a8d211e01e7ba82b224fdf8ea8822","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","Candidatus_Nanopelagicus","725a8d211e01e7ba82b224fdf8ea8822",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1105","73ecb2b42a2a27b594d1940b3b01355c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"73ecb2b42a2a27b594d1940b3b01355c",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1106","7480d07944647b90892f044a685c7207","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"7480d07944647b90892f044a685c7207",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1107","76dd8df948dd121ca654d7a54c649273","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,"76dd8df948dd121ca654d7a54c649273",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1108","78d4a7090953f5b54ddaa1bce83e6f5b","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcaceae","uncultured_bacterium","78d4a7090953f5b54ddaa1bce83e6f5b",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1109","7959f71f60c9fd370caa88e1dc039a4a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GCA-900066575","uncultured_bacterium","7959f71f60c9fd370caa88e1dc039a4a",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1110","7cc25f5b2cd1dcbe013ac3e9f465c07e","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade","uncultured_bacterium","7cc25f5b2cd1dcbe013ac3e9f465c07e",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1111","7e3461af8fe103db0e5b4413ee359990","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"7e3461af8fe103db0e5b4413ee359990",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1112","7f2dae3459f288b9999b898a0c4ce1f2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium","7f2dae3459f288b9999b898a0c4ce1f2",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1113","7fac4964fbc95ab2f51af4fc6a3f5b48","d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Anaeroplasma","uncultured_bacterium","7fac4964fbc95ab2f51af4fc6a3f5b48",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1114","7fd216c797e1375c9fffd1cc22bcd711","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","7fd216c797e1375c9fffd1cc22bcd711",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1115","8163339c2dea51a7f43288ced0f5ffef","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","UCG-010","uncultured_organism","8163339c2dea51a7f43288ced0f5ffef",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1116","82c55dfc356b2128ebbefd69082b9891","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"82c55dfc356b2128ebbefd69082b9891",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1117","877d2f269c0098e711943433da21e87d","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"877d2f269c0098e711943433da21e87d",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1118","878d4abae8eeffb6bf5639b41c045d6c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-006","uncultured_bacterium","878d4abae8eeffb6bf5639b41c045d6c",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1119","8794197f474fbc21b84ab5132fe53de8","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Muribaculaceae","8794197f474fbc21b84ab5132fe53de8",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1120","88a31a6b160b40bc6c6f6d1ba34eabac","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Anaerotruncus","uncultured_bacterium","88a31a6b160b40bc6c6f6d1ba34eabac",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1121","890a5eb9952f81c995eb310aa3feecd6","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA,"890a5eb9952f81c995eb310aa3feecd6",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1122","891bb6592109d168dc772711e859a9e4","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"891bb6592109d168dc772711e859a9e4",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1123","892491fdeb936adbcff225e26ae6c5df","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_FCS020_group","uncultured_bacterium","892491fdeb936adbcff225e26ae6c5df",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1124","8bdd61a8d089df4497e6bd12f5b161b0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"8bdd61a8d089df4497e6bd12f5b161b0",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1125","8ca4a3bc02a3e882f405bb4ef7fd2986","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","unidentified","8ca4a3bc02a3e882f405bb4ef7fd2986",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1126","8cfa2c087d2eaf5f021cfe37e70bcac8","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA,"8cfa2c087d2eaf5f021cfe37e70bcac8",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1127","8d6ed68444c4e71347ae9e85a4f8c458","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,"8d6ed68444c4e71347ae9e85a4f8c458",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1128","8e9eaf02dc307b243181351cf3d035b9","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"8e9eaf02dc307b243181351cf3d035b9",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1129","8ef45ad4f5c8a05a95ded8e691c668e0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group","uncultured_bacterium","8ef45ad4f5c8a05a95ded8e691c668e0",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1130","8f16da7656a7f1cbd95b8193bd34015f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GCA-900066575","uncultured_bacterium","8f16da7656a7f1cbd95b8193bd34015f",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1131","8f27346ce208720ae44a677588b7dfb9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","8f27346ce208720ae44a677588b7dfb9",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1132","8f43a1ec98b3a2d26e7041d2fa163833","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"8f43a1ec98b3a2d26e7041d2fa163833",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1133","8f9b8a4b97ab25c0f9cda0b826963721","d__Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014",NA,"8f9b8a4b97ab25c0f9cda0b826963721",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1134","9037ecbb167ea2ecee8034ee86e9e3cd","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI_clade",NA,"9037ecbb167ea2ecee8034ee86e9e3cd",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1135","95baeadbc98c4162ec7e6ff45e2b1367","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"95baeadbc98c4162ec7e6ff45e2b1367",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1136","9db028afde594a1d36622130ca6b512a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"9db028afde594a1d36622130ca6b512a",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1137","a086845b34a70c059b77b24c01da08e7","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]_xylanophilum_group","uncultured_bacterium","a086845b34a70c059b77b24c01da08e7",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1138","a0cc86940f20a1cee83d8b7f22268b45","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","A2","uncultured_bacterium","a0cc86940f20a1cee83d8b7f22268b45",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1139","a19ea119a7191a97ea8d26dc69e8eab6","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium","a19ea119a7191a97ea8d26dc69e8eab6",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1140","a24e0d4286b004ee3345384b6f377f9e","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA,"a24e0d4286b004ee3345384b6f377f9e",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1141","a273de8a41142aafcc4e55ed1323f949","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",NA,"a273de8a41142aafcc4e55ed1323f949",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1142","a45f3606c932c6c1a554c57accd20957","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","A2","uncultured_bacterium","a45f3606c932c6c1a554c57accd20957",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1143","a6e12567a5a8ff604652fed640545653","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium","a6e12567a5a8ff604652fed640545653",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1144","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","a8755d2daad093cbe6c9c04b7927bbbd",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1145","aadd36aa99820b389edd468edd5714d8","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,"aadd36aa99820b389edd468edd5714d8",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1146","ac09864643e3e040875e5bd8ace7cb83","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis",NA,"ac09864643e3e040875e5bd8ace7cb83",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1147","ac7366ca586fc89ba3d157fb04476ac3","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,"ac7366ca586fc89ba3d157fb04476ac3",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1148","acd6ce9172f4643dc70486d074bf5a00","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","uncultured_Hongiella","acd6ce9172f4643dc70486d074bf5a00",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1149","addf1e3d60f6910392223e40dcfa898b","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured_bacterium","addf1e3d60f6910392223e40dcfa898b",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1150","aeb091a4d196e216c7ed9c8cc29f36a8","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"aeb091a4d196e216c7ed9c8cc29f36a8",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1151","b0d5a4ec8e74ac4c6cb4ecb9406183d8","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"b0d5a4ec8e74ac4c6cb4ecb9406183d8",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1152","b32b830756e43af68ac23a4f88d98118","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA,"b32b830756e43af68ac23a4f88d98118",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1153","b7da97a80515d23327f312240d08da00","d__Bacteria","Firmicutes","Clostridia","Monoglobales","Monoglobaceae","Monoglobus",NA,"b7da97a80515d23327f312240d08da00",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1154","ba0d119de788a42dc3dd675b4ed87ef1","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"ba0d119de788a42dc3dd675b4ed87ef1",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1155","bfe6aadce0fc4f802938cb633f5e0364","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","unidentified","bfe6aadce0fc4f802938cb633f5e0364",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1156","bffbe25e593d453fe76663be43ee5eb2","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","unidentified","bffbe25e593d453fe76663be43ee5eb2",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1157","c0452ca55b0e54a00af899ea43622771","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"c0452ca55b0e54a00af899ea43622771",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1158","c1a01df6711439c8991237b3b9838055","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,"c1a01df6711439c8991237b3b9838055",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1159","c1d986e8fbb5cf3dbcac755d09f05c6c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas",NA,"c1d986e8fbb5cf3dbcac755d09f05c6c",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1160","c30a81a1a0b3cc752fdb1edee192134b","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Dorea",NA,"c30a81a1a0b3cc752fdb1edee192134b",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1161","c4c9038e73c8bf47fd4603db862aaa3b","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis","uncultured_bacterium","c4c9038e73c8bf47fd4603db862aaa3b",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1162","ca025dfc0a3cd3fe0e8338ba3278ce86","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]_xylanophilum_group","uncultured_bacterium","ca025dfc0a3cd3fe0e8338ba3278ce86",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1163","cd453c6d8ea3bd1ce70a8621264b9ad2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-006","uncultured_bacterium","cd453c6d8ea3bd1ce70a8621264b9ad2",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1164","cdeef7f2d7f8fdaab841de3024c01879","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",NA,"cdeef7f2d7f8fdaab841de3024c01879",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1165","cecd918ef6410027a427d5f9fa36d48d","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","uncultured_bacterium","cecd918ef6410027a427d5f9fa36d48d",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1166","cfd65c7bbc3926cdc9b88c2e38bbecaa","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","cfd65c7bbc3926cdc9b88c2e38bbecaa",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1167","d0a230ab405682a02656b339ef742cb1","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium","d0a230ab405682a02656b339ef742cb1",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1168","d0d140a79ff49697c839fafe95588bad","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","unidentified","d0d140a79ff49697c839fafe95588bad",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1169","d0e5f3f7fa0a80fa6c8f281392a405d6","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","uncultured_bacterium","d0e5f3f7fa0a80fa6c8f281392a405d6",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1170","d7a480ef3329cd35e94fd58956fa41e1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","d7a480ef3329cd35e94fd58956fa41e1",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1171","d95878bf14e30d087588cfe920b46018","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-006","Clostridium_sp.","d95878bf14e30d087588cfe920b46018",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1172","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","df45ff114fca650e2150e761e33d947f",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1173","e5afaaa6eac2b27d599cea7ce6d511e2","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","gut_metagenome","e5afaaa6eac2b27d599cea7ce6d511e2",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1174","e6f9b730f681ecbfdeef094010164718","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"e6f9b730f681ecbfdeef094010164718",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1175","e78a758dd0cf4ecdeec205371b241817","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","unidentified","e78a758dd0cf4ecdeec205371b241817",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1176","e960fd7c128944562090a8e532838b1c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","e960fd7c128944562090a8e532838b1c",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1177","e98078504ed37e87ac417c1e685f3c4a","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis","uncultured_bacterium","e98078504ed37e87ac417c1e685f3c4a",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1178","e9d0f617be5d6da4462b9ebf9333ac81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","e9d0f617be5d6da4462b9ebf9333ac81",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1179","ead0bbd9dbb2a572621a9d9a18788962","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-001","uncultured_bacterium","ead0bbd9dbb2a572621a9d9a18788962",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1180","ec23b923e536e0a2279f4c973531e122","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium","ec23b923e536e0a2279f4c973531e122",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1181","ee702aeb5cd061fabc6182d978666ee5","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"ee702aeb5cd061fabc6182d978666ee5",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1182","f03dffd2e63efb9a0dbc61f7ffa6fe0a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","f03dffd2e63efb9a0dbc61f7ffa6fe0a",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1183","f245c43b07137fcf39bd48c41cd0045d","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"f245c43b07137fcf39bd48c41cd0045d",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1184","f30cd40fb114ab501e51f2f8aa202e14","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Dubosiella","Dubosiella_newyorkensis","f30cd40fb114ab501e51f2f8aa202e14",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1185","f54f8e7e0454f5e8278f2db56ccf683f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium","f54f8e7e0454f5e8278f2db56ccf683f",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1186","f5d0c756653e860f49eb2ef329840519","d__Bacteria","Firmicutes","Clostridia","Monoglobales","Monoglobaceae","Monoglobus","uncultured_rumen","f5d0c756653e860f49eb2ef329840519",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1187","f742dfc22bfb61fc9b27df780176b36e","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"f742dfc22bfb61fc9b27df780176b36e",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1188","f77335191bfd88a030eae91b440b8841","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","f77335191bfd88a030eae91b440b8841",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1189","f8570c1cefcb885476dfcd4395505832","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"f8570c1cefcb885476dfcd4395505832",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
"1190","f950171df010c63a734b9818e7e3882f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"f950171df010c63a734b9818e7e3882f",0,FALSE,FALSE,FALSE,FALSE,0,"Not Significant","female","Colitis-cecal","Kozik et al. 2019"
