"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","taxon","W","detected_0.9","detected_0.8","detected_0.7","detected_0.6","beta","direct","Sex","group","Study"
"83","49eaf12d229e30db56fc2c0f29362225","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","49eaf12d229e30db56fc2c0f29362225",121,FALSE,TRUE,TRUE,TRUE,-13.217210428172,"Negative","male","E2-supplemented","Song et al. 2020"
"84","4a4d0843ef50089aaa0729034804f960","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","4a4d0843ef50089aaa0729034804f960",141,TRUE,TRUE,TRUE,TRUE,-44.6062050949195,"Negative","male","E2-supplemented","Song et al. 2020"
"85","54a7680ae00cc08205d03a9bad69c427","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","54a7680ae00cc08205d03a9bad69c427",102,FALSE,FALSE,TRUE,TRUE,10.8741990824452,"Positive","male","E2-supplemented","Song et al. 2020"
"86","668fdb718997fc1589c7817655d4bb5f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_vulgatus","668fdb718997fc1589c7817655d4bb5f",140,TRUE,TRUE,TRUE,TRUE,6.9196383682894,"Positive","male","E2-supplemented","Song et al. 2020"
"87","67e330de0289f13cf25c1f4ac71dbf19","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","67e330de0289f13cf25c1f4ac71dbf19",134,TRUE,TRUE,TRUE,TRUE,-15.0307526645966,"Negative","male","E2-supplemented","Song et al. 2020"
"88","7f0e76092f7dc60313f799a056b608d5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","7f0e76092f7dc60313f799a056b608d5",100,FALSE,FALSE,TRUE,TRUE,9.20051729933467,"Positive","male","E2-supplemented","Song et al. 2020"
"89","83c30d60f92188bb6f2382d23600fa77","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","83c30d60f92188bb6f2382d23600fa77",142,TRUE,TRUE,TRUE,TRUE,-10.6842790715095,"Negative","male","E2-supplemented","Song et al. 2020"
"90","87a833ab04b09acb5c190288868f270c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,"87a833ab04b09acb5c190288868f270c",138,TRUE,TRUE,TRUE,TRUE,6.55876188815956,"Positive","male","E2-supplemented","Song et al. 2020"
"91","a616f41985be9865b93817cd0bcaa815","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","a616f41985be9865b93817cd0bcaa815",134,TRUE,TRUE,TRUE,TRUE,-5.31944502188898,"Negative","male","E2-supplemented","Song et al. 2020"
"92","a7220f7270c65a9457a801ce372d5611","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,"a7220f7270c65a9457a801ce372d5611",139,TRUE,TRUE,TRUE,TRUE,8.33471591317742,"Positive","male","E2-supplemented","Song et al. 2020"
"93","a8da40b1abaf03f401ae36a2f6a2e99d","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"a8da40b1abaf03f401ae36a2f6a2e99d",115,FALSE,TRUE,TRUE,TRUE,9.98250936663045,"Positive","male","E2-supplemented","Song et al. 2020"
"94","b07e81a9d95bb89a8b08afb8f0dc1493","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"b07e81a9d95bb89a8b08afb8f0dc1493",103,FALSE,FALSE,TRUE,TRUE,9.61427884740511,"Positive","male","E2-supplemented","Song et al. 2020"
"95","b65eb19257f7a2bedb5a1c4b42aeb396","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_massiliensis","b65eb19257f7a2bedb5a1c4b42aeb396",131,TRUE,TRUE,TRUE,TRUE,-6.09722531656935,"Negative","male","E2-supplemented","Song et al. 2020"
"96","d73ecb22020d4692f9ad05276875dfe7","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,"d73ecb22020d4692f9ad05276875dfe7",135,TRUE,TRUE,TRUE,TRUE,-34.3432627377768,"Negative","male","E2-supplemented","Song et al. 2020"
"97","d941ac51ccfffb11898cac0c854e0b3f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","d941ac51ccfffb11898cac0c854e0b3f",100,FALSE,FALSE,TRUE,TRUE,8.55044699159283,"Positive","male","E2-supplemented","Song et al. 2020"
"98","e6cacdd17737def3e0bc25a8ddd8d588","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas",NA,"e6cacdd17737def3e0bc25a8ddd8d588",103,FALSE,FALSE,TRUE,TRUE,-22.2038974280984,"Negative","male","E2-supplemented","Song et al. 2020"
"99","e9d0f617be5d6da4462b9ebf9333ac81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","e9d0f617be5d6da4462b9ebf9333ac81",119,FALSE,TRUE,TRUE,TRUE,-39.9427997843175,"Negative","male","E2-supplemented","Song et al. 2020"
"100","0ddcce08d539797d98bc25c7c02ae7f8","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","0ddcce08d539797d98bc25c7c02ae7f8",92,FALSE,FALSE,TRUE,TRUE,5.73460970039941,"Positive","female","ovariectomized ","Song et al. 2020"
"101","42813a7ac2260688d1e5def012a3bf78","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","42813a7ac2260688d1e5def012a3bf78",113,FALSE,TRUE,TRUE,TRUE,4.29673458836402,"Positive","female","ovariectomized ","Song et al. 2020"
"102","83c30d60f92188bb6f2382d23600fa77","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","83c30d60f92188bb6f2382d23600fa77",124,TRUE,TRUE,TRUE,TRUE,-4.09777651900502,"Negative","female","ovariectomized ","Song et al. 2020"
"103","a616f41985be9865b93817cd0bcaa815","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","a616f41985be9865b93817cd0bcaa815",111,FALSE,TRUE,TRUE,TRUE,3.74432871095872,"Positive","female","ovariectomized ","Song et al. 2020"
"104","365e7615ca1bef82fc265537f267e403","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"365e7615ca1bef82fc265537f267e403",7,FALSE,TRUE,TRUE,TRUE,-6.56039332132643,"Negative","female","HSV1-infected; ACV-injected","Ramakrishna et al. 2020"
"105","365e7615ca1bef82fc265537f267e403","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"365e7615ca1bef82fc265537f267e403",9,TRUE,TRUE,TRUE,TRUE,-6.63533294281397,"Negative","female","HSV1-infected; IVIG-injected","Ramakrishna et al. 2020"
"106","13b20dc9a18a15c792b78338395a8a51","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter","uncultured_bacterium","13b20dc9a18a15c792b78338395a8a51",167,FALSE,FALSE,TRUE,TRUE,8.44663280513427,"Positive","male","Smoke exposed","Tam et al. 2020"
"107","48812c51bae11dc767ea2180da06d75e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_sp.","48812c51bae11dc767ea2180da06d75e",222,TRUE,TRUE,TRUE,TRUE,-8.77860364400934,"Negative","male","Smoke exposed","Tam et al. 2020"
"108","668fdb718997fc1589c7817655d4bb5f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_vulgatus","668fdb718997fc1589c7817655d4bb5f",198,FALSE,TRUE,TRUE,TRUE,-8.0180014976732,"Negative","male","Smoke exposed","Tam et al. 2020"
"109","67e330de0289f13cf25c1f4ac71dbf19","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","67e330de0289f13cf25c1f4ac71dbf19",165,FALSE,FALSE,TRUE,TRUE,-7.59220385159171,"Negative","male","Smoke exposed","Tam et al. 2020"
"110","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",218,TRUE,TRUE,TRUE,TRUE,5.21563617096148,"Positive","male","Smoke exposed","Tam et al. 2020"
"111","9942dc716c542609bec2b8583fce90d5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sartorii","9942dc716c542609bec2b8583fce90d5",219,TRUE,TRUE,TRUE,TRUE,9.30352998660952,"Positive","male","Smoke exposed","Tam et al. 2020"
"112","bb519b0b33e914ddfa47296c0c3e56dc","d__Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Anaeroplasma","uncultured_bacterium","bb519b0b33e914ddfa47296c0c3e56dc",183,FALSE,TRUE,TRUE,TRUE,-6.84248197165818,"Negative","male","Smoke exposed","Tam et al. 2020"
"113","c0e2c8328762891f22ccc94326cf1c67","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter","uncultured_bacterium","c0e2c8328762891f22ccc94326cf1c67",203,FALSE,TRUE,TRUE,TRUE,-8.82977460673339,"Negative","male","Smoke exposed","Tam et al. 2020"
"114","c7e8256e8c26ba135b468ce394833632","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",NA,"c7e8256e8c26ba135b468ce394833632",214,TRUE,TRUE,TRUE,TRUE,3.97131977989627,"Positive","male","Smoke exposed","Tam et al. 2020"
"115","d0b144086aab6cb5c92e6325ddeee79e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_NK3B31_group","uncultured_bacterium","d0b144086aab6cb5c92e6325ddeee79e",214,TRUE,TRUE,TRUE,TRUE,8.6113656061626,"Positive","male","Smoke exposed","Tam et al. 2020"
"116","eed97f44fb7f8715f7057307a4fa31d4","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"eed97f44fb7f8715f7057307a4fa31d4",199,FALSE,TRUE,TRUE,TRUE,-7.75258063207063,"Negative","male","Smoke exposed","Tam et al. 2020"
"117","569947e7e49847e617ae75331693fb9a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","uncultured_bacterium","569947e7e49847e617ae75331693fb9a",188,FALSE,FALSE,TRUE,TRUE,-7.1545352137951,"Negative","female","ovariectomy","Tam et al. 2020"
"118","9942dc716c542609bec2b8583fce90d5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sartorii","9942dc716c542609bec2b8583fce90d5",217,TRUE,TRUE,TRUE,TRUE,-3.22427916026485,"Negative","female","ovariectomy","Tam et al. 2020"
"119","679d53c2fd2c2fd0efe26dd96c165bec","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"679d53c2fd2c2fd0efe26dd96c165bec",171,FALSE,FALSE,TRUE,TRUE,4.46662976186442,"Positive","female","""Smoke exposed, ovariectomy""","Tam et al. 2020"
"120","67e330de0289f13cf25c1f4ac71dbf19","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","67e330de0289f13cf25c1f4ac71dbf19",167,FALSE,FALSE,TRUE,TRUE,-4.46662976186442,"Negative","female","""Smoke exposed, ovariectomy""","Tam et al. 2020"
"121","c7e8256e8c26ba135b468ce394833632","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",NA,"c7e8256e8c26ba135b468ce394833632",180,FALSE,TRUE,TRUE,TRUE,3.68241539924699,"Positive","female","""Smoke exposed, ovariectomy""","Tam et al. 2020"
"122","42813a7ac2260688d1e5def012a3bf78","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","42813a7ac2260688d1e5def012a3bf78",229,TRUE,TRUE,TRUE,TRUE,5.31561838798036,"Positive","female","Smoke exposed","Tam et al. 2020"
"123","8ef45ad4f5c8a05a95ded8e691c668e0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group","uncultured_bacterium","8ef45ad4f5c8a05a95ded8e691c668e0",198,FALSE,TRUE,TRUE,TRUE,-5.44748610715021,"Negative","female","Smoke exposed","Tam et al. 2020"
"124","864b26b3643dd883c7cafd6b7a75b318","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","uncultured","uncultured_bacterium","864b26b3643dd883c7cafd6b7a75b318",101,TRUE,TRUE,TRUE,TRUE,3.53648138526649,"Positive","male","Pomctm1/tm1","Sun et al. 2020"
"125","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",94,TRUE,TRUE,TRUE,TRUE,-5.15203582646113,"Negative","male","Pomctm1/tm1","Sun et al. 2020"
"126","a273de8a41142aafcc4e55ed1323f949","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",NA,"a273de8a41142aafcc4e55ed1323f949",99,TRUE,TRUE,TRUE,TRUE,5.61090951781762,"Positive","male","Pomctm1/tm1","Sun et al. 2020"
"127","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",108,TRUE,TRUE,TRUE,TRUE,-4.86980932528515,"Negative","male","Pomctm1/tm1, High fat","Sun et al. 2020"
"128","e60e2669f1e3f577f25fb857ba8de3eb","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","gut_metagenome","e60e2669f1e3f577f25fb857ba8de3eb",108,TRUE,TRUE,TRUE,TRUE,-4.59334541754032,"Negative","male","Pomctm1/tm1, High fat","Sun et al. 2020"
"129","00a7b0037094adc4a8f638508824284b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group",NA,"00a7b0037094adc4a8f638508824284b",93,TRUE,TRUE,TRUE,TRUE,7.540947491391,"Positive","male","High fat","Sun et al. 2020"
"130","01b9f51baf840ce2fdb0d4699922fb3a","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","uncultured_bacterium","01b9f51baf840ce2fdb0d4699922fb3a",68,FALSE,FALSE,TRUE,TRUE,-4.68792506096643,"Negative","male","High fat","Sun et al. 2020"
"131","67e330de0289f13cf25c1f4ac71dbf19","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","67e330de0289f13cf25c1f4ac71dbf19",78,FALSE,TRUE,TRUE,TRUE,5.8702349852584,"Positive","male","High fat","Sun et al. 2020"
"132","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",94,TRUE,TRUE,TRUE,TRUE,-7.540947491391,"Negative","male","High fat","Sun et al. 2020"
"133","b4d2dc7e79e032c6486253e7a49f074b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"b4d2dc7e79e032c6486253e7a49f074b",83,FALSE,TRUE,TRUE,TRUE,-4.98706764315007,"Negative","male","High fat","Sun et al. 2020"
"134","e60e2669f1e3f577f25fb857ba8de3eb","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","gut_metagenome","e60e2669f1e3f577f25fb857ba8de3eb",93,TRUE,TRUE,TRUE,TRUE,-6.79343165887415,"Negative","male","High fat","Sun et al. 2020"
"135","002e7ead8ebba21912a33a5a72d1723b","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","uncultured_bacterium","002e7ead8ebba21912a33a5a72d1723b",93,TRUE,TRUE,TRUE,TRUE,4.83601311935,"Positive","female","Pomctm1/tm1","Sun et al. 2020"
"136","1b8aac6bd97ef49e6481be0850595977","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","unidentified","1b8aac6bd97ef49e6481be0850595977",81,FALSE,TRUE,TRUE,TRUE,-5.1266267495671,"Negative","female","Pomctm1/tm1","Sun et al. 2020"
"137","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",91,TRUE,TRUE,TRUE,TRUE,6.9654609648745,"Positive","female","Pomctm1/tm1","Sun et al. 2020"
"138","1971c4a7e93ad83261ac138cd6b0c9d9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","1971c4a7e93ad83261ac138cd6b0c9d9",85,FALSE,TRUE,TRUE,TRUE,-6.93413542143854,"Negative","female","Pomctm1/tm1, High fat","Sun et al. 2020"
"139","1b8aac6bd97ef49e6481be0850595977","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","unidentified","1b8aac6bd97ef49e6481be0850595977",73,FALSE,FALSE,TRUE,TRUE,-5.57468780494384,"Negative","female","Pomctm1/tm1, High fat","Sun et al. 2020"
"140","51652dee83325ec80d552f47518f058d","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","uncultured_bacterium","51652dee83325ec80d552f47518f058d",82,FALSE,TRUE,TRUE,TRUE,4.29302819608939,"Positive","female","Pomctm1/tm1, High fat","Sun et al. 2020"
"141","559bc6c3d3f46447a42fb3e99bd335b5","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","uncultured_bacterium","559bc6c3d3f46447a42fb3e99bd335b5",95,TRUE,TRUE,TRUE,TRUE,6.93413542143854,"Positive","female","Pomctm1/tm1, High fat","Sun et al. 2020"
"142","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",98,TRUE,TRUE,TRUE,TRUE,4.47449782004119,"Positive","female","Pomctm1/tm1, High fat","Sun et al. 2020"
"143","9942dc716c542609bec2b8583fce90d5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sartorii","9942dc716c542609bec2b8583fce90d5",93,TRUE,TRUE,TRUE,TRUE,5.45596228828187,"Positive","female","Pomctm1/tm1, High fat","Sun et al. 2020"
"144","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",85,TRUE,TRUE,TRUE,TRUE,5.55624904208325,"Positive","female","High fat","Sun et al. 2020"
"145","a3eadee3a1517775bc7a5a078ac96f6f","d__Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA,NA,"a3eadee3a1517775bc7a5a078ac96f6f",190,TRUE,TRUE,TRUE,TRUE,6.99562473733368,"Positive","male","Ang II infusion","Cheema & Pluznick 2019"
"146","af591b37f83f633965761106bc71a8bc","d__Bacteria",NA,NA,NA,NA,NA,NA,"af591b37f83f633965761106bc71a8bc",203,TRUE,TRUE,TRUE,TRUE,9.09657866277805,"Positive","male","Ang II infusion","Cheema & Pluznick 2019"
"147","23d3c8da210cdf7250fabd8b58c9a221","d__Bacteria",NA,NA,NA,NA,NA,NA,"23d3c8da210cdf7250fabd8b58c9a221",143,FALSE,FALSE,TRUE,TRUE,-11.1972351948032,"Negative","female","Ang II infusion","Cheema & Pluznick 2019"
"148","b4f8ccac50c7df350b4ea5ffb874022a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"b4f8ccac50c7df350b4ea5ffb874022a",193,TRUE,TRUE,TRUE,TRUE,-21.410124985651,"Negative","female","Ang II infusion","Cheema & Pluznick 2019"
"149","d096335eef2139c2be4e8bacda137c4a","d__Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA,NA,"d096335eef2139c2be4e8bacda137c4a",159,FALSE,FALSE,TRUE,TRUE,23.6854647985216,"Positive","female","Ang II infusion","Cheema & Pluznick 2019"
"150","d86d2b251fa519092357573ef302e4d4","d__Bacteria",NA,NA,NA,NA,NA,NA,"d86d2b251fa519092357573ef302e4d4",160,FALSE,FALSE,TRUE,TRUE,11.1972351948032,"Positive","female","Ang II infusion","Cheema & Pluznick 2019"
"151","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"074478577353df0840cde9827351d2e9",117,TRUE,TRUE,TRUE,TRUE,9.80069369768054,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"152","08c34e04fe902e164c07128c5c6facd1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","08c34e04fe902e164c07128c5c6facd1",95,FALSE,FALSE,TRUE,TRUE,15.3772752182233,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"153","0a64ecaeb291b606c51d67c7fe54d696","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","0a64ecaeb291b606c51d67c7fe54d696",91,FALSE,FALSE,TRUE,TRUE,20.0230991266409,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"154","1a75bfff5c6cd128c642855486ca46c9","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Lachnospiraceae_bacterium","1a75bfff5c6cd128c642855486ca46c9",101,FALSE,TRUE,TRUE,TRUE,19.5980556091752,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"155","1e196421632b0ae899f01d7bd831a808","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","Clostridium_sp.","1e196421632b0ae899f01d7bd831a808",98,FALSE,FALSE,TRUE,TRUE,19.332890630806,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"156","2b3e35716a143fa6c98454ffab1b4d03","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","2b3e35716a143fa6c98454ffab1b4d03",118,TRUE,TRUE,TRUE,TRUE,19.3532789447123,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"157","329d53798b4ef0ee47e466ca55fc8917","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","329d53798b4ef0ee47e466ca55fc8917",92,FALSE,FALSE,TRUE,TRUE,18.909223477769,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"158","40de97b38839e2db1aaedde6f2e7466a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"40de97b38839e2db1aaedde6f2e7466a",97,FALSE,FALSE,TRUE,TRUE,11.0976145334339,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"159","42813a7ac2260688d1e5def012a3bf78","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","42813a7ac2260688d1e5def012a3bf78",105,FALSE,TRUE,TRUE,TRUE,-4.25855427748524,"Negative","male","IL-10 Knockout ","Son et al. 2019"
"160","46f43d3fe417eb537a1c421542cd3fbc","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","Lachnospiraceae_bacterium","46f43d3fe417eb537a1c421542cd3fbc",102,FALSE,TRUE,TRUE,TRUE,6.33056818470239,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"161","49eaf12d229e30db56fc2c0f29362225","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","49eaf12d229e30db56fc2c0f29362225",118,TRUE,TRUE,TRUE,TRUE,-15.3772752182233,"Negative","male","IL-10 Knockout ","Son et al. 2019"
"162","4a4d0843ef50089aaa0729034804f960","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","4a4d0843ef50089aaa0729034804f960",120,TRUE,TRUE,TRUE,TRUE,-26.6624678844353,"Negative","male","IL-10 Knockout ","Son et al. 2019"
"163","518b283429f8038d4bd12e2776d2deed","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","518b283429f8038d4bd12e2776d2deed",89,FALSE,FALSE,TRUE,TRUE,17.8806051923127,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"164","54a7680ae00cc08205d03a9bad69c427","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","54a7680ae00cc08205d03a9bad69c427",114,TRUE,TRUE,TRUE,TRUE,9.70655700428535,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"165","5f225952f1ee2d8e12d0e2074c68c0c8","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_Clostridiales","5f225952f1ee2d8e12d0e2074c68c0c8",106,FALSE,TRUE,TRUE,TRUE,-4.21279217217095,"Negative","male","IL-10 Knockout ","Son et al. 2019"
"166","668fdb718997fc1589c7817655d4bb5f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_vulgatus","668fdb718997fc1589c7817655d4bb5f",118,TRUE,TRUE,TRUE,TRUE,4.92933827570446,"Positive","male","IL-10 Knockout ","Son et al. 2019"
"167","67e330de0289f13cf25c1f4ac71dbf19","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","67e330de0289f13cf25c1f4ac71dbf19",87,FALSE,FALSE,TRUE,TRUE,17.2478890125392,"Positive","male","IL-10 Knockout ","Son et al. 2019"
